layer,wordID,meaningID,target,sesgoBase,sesgoGen,error,meanError,standardError
6,26,1,cuarto,-0.04133543372154236,-0.005719272419810295,-0.03561616130173206,-0.003941354995712321,0.001524579400532206
7,26,1,cuarto,-0.047966282814741135,-0.00862429104745388,-0.039341991767287254,-0.009745620428881746,0.0017659003782756401
8,26,1,cuarto,-0.05045346915721893,0.02759001962840557,-0.022863449528813362,-0.018523487619104537,0.0021768395229645604
9,26,1,cuarto,-0.04520982876420021,0.06424267590045929,0.01903284713625908,-0.023498364060403818,0.0026747541127933663
10,26,1,cuarto,-0.04316848888993263,0.0924237072467804,0.04925521835684776,-0.02948742330153572,0.0032162477756834487
11,26,1,cuarto,-0.0427769273519516,0.0957157090306282,0.052938781678676605,-0.026171725233422316,0.0035033605067808075
12,26,1,cuarto,-0.04555704444646835,0.0903797596693039,0.04482271522283554,-0.030339763053950478,0.0037781454849456194
0,26,2,cuarto,0.4708101749420166,0.4708101749420166,0.0,0.0,0.0
1,26,2,cuarto,0.04399896785616875,0.006952966563403606,-0.03704600129276514,-0.0023471131608722375,0.0016165617937258562
2,26,2,cuarto,0.01702498272061348,-0.001075157430022955,-0.015949825290590525,-0.012427985177751868,0.001649943408857901
3,26,2,cuarto,0.005640982650220394,-0.004860685206949711,-0.0007802974432706833,-0.011591812328217512,0.0013723649013483807
4,26,2,cuarto,-0.015203935094177723,-0.01925458014011383,0.004050645045936108,-0.007010612032435676,0.0013709817700034554
5,26,2,cuarto,-0.015214585699141026,-0.026223061606287956,0.01100847590714693,-0.004622940271300204,0.0014403588643609724
6,26,2,cuarto,-0.017440887168049812,-0.021106069907546043,0.003665182739496231,-0.003941354995712321,0.001524579400532206
7,26,2,cuarto,-0.021481456235051155,-0.014913859777152538,-0.006567596457898617,-0.009745620428881746,0.0017659003782756401
8,26,2,cuarto,-0.03471855819225311,-0.0026791905984282494,-0.03203936759382486,-0.018523487619104537,0.0021768395229645604
9,26,2,cuarto,-0.018053872510790825,0.009594444185495377,-0.008459428325295448,-0.023498364060403818,0.0026747541127933663
10,26,2,cuarto,-0.011338421143591404,0.02548499032855034,0.014146569184958935,-0.02948742330153572,0.0032162477756834487
11,26,2,cuarto,-0.004459408111870289,0.048622939735651016,0.04416353162378073,-0.026171725233422316,0.0035033605067808075
12,26,2,cuarto,0.0010529924184083939,0.06190425157546997,0.06085125915706158,-0.030339763053950478,0.0037781454849456194
0,27,1,medio,0.1382634937763214,0.1382634937763214,0.0,0.0,0.0
1,27,1,medio,-0.01663225144147873,-0.012959307990968227,-0.003672943450510502,-0.0023471131608722375,0.0016165617937258562
2,27,1,medio,-0.044896602630615234,-0.04093989357352257,-0.003956709057092667,-0.012427985177751868,0.001649943408857901
3,27,1,medio,-0.03143557161092758,-0.022639073431491852,-0.00879649817943573,-0.011591812328217512,0.0013723649013483807
4,27,1,medio,-0.0007450943812727928,-0.006167805753648281,0.005422711372375488,-0.007010612032435676,0.0013709817700034554
5,27,1,medio,-0.01057719811797142,-0.019851192831993103,0.009273994714021683,-0.004622940271300204,0.0014403588643609724
6,27,1,medio,-0.018325522541999817,-0.0336945503950119,0.015369027853012085,-0.003941354995712321,0.001524579400532206
7,27,1,medio,-0.019171182066202164,-0.024428052827715874,0.00525687076151371,-0.009745620428881746,0.0017659003782756401
8,27,1,medio,-0.03852326422929764,-0.020620770752429962,-0.017902493476867676,-0.018523487619104537,0.0021768395229645604
9,27,1,medio,-0.06457212567329407,-0.017485670745372772,-0.047086454927921295,-0.023498364060403818,0.0026747541127933663
10,27,1,medio,-0.06495844572782516,-0.004959657322615385,-0.05999878840520978,-0.02948742330153572,0.0032162477756834487
11,27,1,medio,-0.07051490247249603,0.006545106880366802,-0.06396979559212923,-0.026171725233422316,0.0035033605067808075
12,27,1,medio,-0.07653176784515381,0.008028155192732811,-0.068503612652421,-0.030339763053950478,0.0037781454849456194
0,27,2,medio,0.050219327211380005,0.050219327211380005,0.0,0.0,0.0
1,27,2,medio,0.01429290883243084,0.009146291762590408,-0.005146617069840431,-0.0023471131608722375,0.0016165617937258562
2,27,2,medio,-0.022656673565506935,-0.021227790042757988,-0.0014288835227489471,-0.012427985177751868,0.001649943408857901
3,27,2,medio,-0.02321597747504711,-0.030126672238111496,0.0069106947630643845,-0.011591812328217512,0.0013723649013483807
4,27,2,medio,0.014263167977333069,0.002910073846578598,-0.01135309413075447,-0.007010612032435676,0.0013709817700034554
5,27,2,medio,-0.0008766623213887215,-0.010856971144676208,0.009980308823287487,-0.004622940271300204,0.0014403588643609724
6,27,2,medio,-0.011317143216729164,-0.022900409996509552,0.011583266779780388,-0.003941354995712321,0.001524579400532206
7,27,2,medio,-0.02565305121243,-0.028704727068543434,0.003051675856113434,-0.009745620428881746,0.0017659003782756401
8,27,2,medio,-0.04026681184768677,-0.042007818818092346,0.0017410069704055786,-0.018523487619104537,0.0021768395229645604
9,27,2,medio,-0.05216856300830841,-0.05549345165491104,0.0033248886466026306,-0.023498364060403818,0.0026747541127933663
